"Postal.Code" "Place.Name" "State" "State.Abbreviation" "County" "Latitude" "Longitude"
"9278" "22980" "Waynesboro" "Virginia" "VA" "Waynesboro (city)" "38.0774" "-78.9035"
"9279" "22987" "White Hall" "Virginia" "VA" "Albemarle" "38.1799" "-78.6189"
"9280" "22989" "Woodberry Forest" "Virginia" "VA" "Madison" "38.2912" "-78.1225"
"9281" "23001" "Achilles" "Virginia" "VA" "Gloucester" "37.2882" "-76.426"
"9282" "23002" "Amelia Court House" "Virginia" "VA" "Amelia" "37.3428" "-77.9841"
"9283" "23003" "Ark" "Virginia" "VA" "Gloucester" "37.4323" "-76.6016"
"9284" "23004" "Arvonia" "Virginia" "VA" "Buckingham" "37.6714" "-78.3889"
"9285" "23005" "Ashland" "Virginia" "VA" "Hanover" "37.7395" "-77.4784"
"9286" "23009" "Aylett" "Virginia" "VA" "King William" "37.8221" "-77.1885"
"9287" "23011" "Barhamsville" "Virginia" "VA" "New Kent" "37.4617" "-76.8321"
"9288" "23013" "Bavon" "Virginia" "VA" "" "37.3267" "-76.281"
"9289" "23014" "Beaumont" "Virginia" "VA" "Goochland" "37.7338" "-77.8881"
"9290" "23015" "Beaverdam" "Virginia" "VA" "Hanover" "37.9038" "-77.6308"
"9291" "23016" "Beaverlett" "Virginia" "VA" "" "37.4159" "-76.3224"
"9292" "23017" "Bellamy" "Virginia" "VA" "Gloucester" "37.4182" "-76.5084"
"9293" "23018" "Bena" "Virginia" "VA" "Gloucester" "37.4182" "-76.5084"
"9294" "23020" "Blakes" "Virginia" "VA" "" "37.5067" "-76.3663"
"9295" "23021" "Bohannon" "Virginia" "VA" "Mathews" "37.3905" "-76.3614"
"9296" "23022" "Bremo Bluff" "Virginia" "VA" "Fluvanna" "37.7453" "-78.2672"
"9297" "23023" "Bruington" "Virginia" "VA" "King and Queen" "37.7801" "-76.9402"
"9298" "23024" "Bumpass" "Virginia" "VA" "Louisa" "37.8984" "-77.7966"
"9299" "23025" "Cardinal" "Virginia" "VA" "Mathews" "37.4128" "-76.3616"
"9300" "23027" "Cartersville" "Virginia" "VA" "Cumberland" "37.6479" "-78.1389"
"9301" "23029" "Cauthornville" "Virginia" "VA" "" "37.859" "-77.0396"
"9302" "23030" "Charles City" "Virginia" "VA" "Charles City" "37.3663" "-77.1082"
"9303" "23031" "Christchurch" "Virginia" "VA" "Middlesex" "37.5984" "-76.4476"
"9304" "23032" "Church View" "Virginia" "VA" "Middlesex" "37.675" "-76.6629"
"9305" "23035" "Cobbs Creek" "Virginia" "VA" "Mathews" "37.4959" "-76.3863"
"9306" "23037" "Cologne" "Virginia" "VA" "" "37.5559" "-76.6834"
"9307" "23038" "Columbia" "Virginia" "VA" "Goochland" "37.7147" "-78.1794"
"9308" "23039" "Crozier" "Virginia" "VA" "Goochland" "37.6718" "-77.794"
"9309" "23040" "Cumberland" "Virginia" "VA" "Cumberland" "37.5019" "-78.2581"
"9310" "23042" "Dabneys" "Virginia" "VA" "" "37.7546" "-77.8152"
"9311" "23043" "Deltaville" "Virginia" "VA" "Middlesex" "37.5549" "-76.3468"
"9312" "23045" "Diggs" "Virginia" "VA" "Mathews" "37.4296" "-76.2629"
"9313" "23047" "Doswell" "Virginia" "VA" "Hanover" "37.8417" "-77.5125"
"9314" "23050" "Dutton" "Virginia" "VA" "Gloucester" "37.5001" "-76.454"
"9315" "23054" "Fife" "Virginia" "VA" "Goochland" "37.7338" "-77.8881"
"9316" "23055" "Fork Union" "Virginia" "VA" "Fluvanna" "37.7715" "-78.2355"
"9317" "23056" "Foster" "Virginia" "VA" "Mathews" "37.4103" "-76.2941"
"9318" "23058" "Glen Allen" "Virginia" "VA" "Henrico" "37.5313" "-77.4161"
"9319" "23059" "Glen Allen" "Virginia" "VA" "Hanover" "37.7284" "-77.5544"
"9320" "23060" "Glen Allen" "Virginia" "VA" "Henrico" "37.6628" "-77.534"
"9321" "23061" "Gloucester" "Virginia" "VA" "Gloucester" "37.4126" "-76.5464"
"9322" "23062" "Gloucester Point" "Virginia" "VA" "Gloucester" "37.2585" "-76.4959"
"9323" "23063" "Goochland" "Virginia" "VA" "Goochland" "37.7688" "-78.0112"
"9324" "23064" "Grimstead" "Virginia" "VA" "Mathews" "37.4961" "-76.3"
"9325" "23065" "Gum Spring" "Virginia" "VA" "Goochland" "37.7982" "-77.9375"
"9326" "23066" "Gwynn" "Virginia" "VA" "Mathews" "37.5006" "-76.2904"
"9327" "23067" "Hadensville" "Virginia" "VA" "Goochland" "37.8252" "-77.9899"
"9328" "23068" "Hallieford" "Virginia" "VA" "Mathews" "37.4103" "-76.2941"
"9329" "23069" "Hanover" "Virginia" "VA" "Hanover" "37.7701" "-77.3216"
"9330" "23070" "Hardyville" "Virginia" "VA" "Middlesex" "37.5512" "-76.3844"
"9331" "23071" "Hartfield" "Virginia" "VA" "Middlesex" "37.5594" "-76.4769"
"9332" "23072" "Hayes" "Virginia" "VA" "Gloucester" "37.2916" "-76.4905"
"9333" "23075" "Highland Springs" "Virginia" "VA" "Henrico" "37.5437" "-77.3226"
"9334" "23076" "Hudgins" "Virginia" "VA" "Mathews" "37.4766" "-76.3089"
"9335" "23079" "Jamaica" "Virginia" "VA" "Middlesex" "37.73" "-76.689"
"9336" "23080" "James Store" "Virginia" "VA" "" "37.487" "-76.4636"
"9337" "23081" "Jamestown" "Virginia" "VA" "James City" "37.2235" "-76.7833"
"9338" "23083" "Jetersville" "Virginia" "VA" "Amelia" "37.3176" "-78.104"
"9339" "23084" "Kents Store" "Virginia" "VA" "Fluvanna" "37.8942" "-78.1208"
"9340" "23085" "King And Queen Court Hous" "Virginia" "VA" "King and Queen" "37.7065" "-76.8413"
"9341" "23086" "King William" "Virginia" "VA" "King William" "37.7202" "-77.0998"
"9342" "23089" "Lanexa" "Virginia" "VA" "New Kent" "37.4194" "-76.9027"
"9343" "23090" "Lightfoot" "Virginia" "VA" "York" "37.2359" "-76.4456"
"9344" "23091" "Little Plymouth" "Virginia" "VA" "King and Queen" "37.6642" "-76.8255"
"9345" "23092" "Locust Hill" "Virginia" "VA" "Middlesex" "37.5826" "-76.4984"
"9346" "23093" "Louisa" "Virginia" "VA" "Louisa" "38.0132" "-78.0347"
"9347" "23101" "Macon" "Virginia" "VA" "Powhatan" "37.5533" "-77.893"
"9348" "23102" "Maidens" "Virginia" "VA" "Goochland" "37.7126" "-77.8315"
"9349" "23103" "Manakin Sabot" "Virginia" "VA" "Goochland" "37.638" "-77.7077"
"9350" "23105" "Mannboro" "Virginia" "VA" "Amelia" "37.345" "-77.9449"
"9351" "23106" "Manquin" "Virginia" "VA" "King William" "37.7184" "-77.186"
"9352" "23107" "Maryus" "Virginia" "VA" "Gloucester" "37.2864" "-76.4048"
"9353" "23108" "Mascot" "Virginia" "VA" "King and Queen" "37.6068" "-76.7383"
"9354" "23109" "Mathews" "Virginia" "VA" "Mathews" "37.4383" "-76.3544"
"9355" "23110" "Mattaponi" "Virginia" "VA" "King and Queen" "37.6135" "-76.8101"
"9356" "23111" "Mechanicsville" "Virginia" "VA" "Hanover" "37.6281" "-77.3395"
"9357" "23112" "Midlothian" "Virginia" "VA" "Chesterfield" "37.431" "-77.6545"
"9358" "23113" "Midlothian" "Virginia" "VA" "Chesterfield" "37.5109" "-77.6429"
"9359" "23114" "Midlothian" "Virginia" "VA" "Chesterfield" "37.4815" "-77.6419"
"9360" "23115" "Millers Tavern" "Virginia" "VA" "Essex" "37.8364" "-76.9138"
"9361" "23116" "Mechanicsville" "Virginia" "VA" "Hanover" "37.6691" "-77.3294"
"9362" "23117" "Mineral" "Virginia" "VA" "Louisa" "37.9986" "-77.8781"
"9363" "23118" "Mobjack" "Virginia" "VA" "" "37.3776" "-76.3552"
"9364" "23119" "Moon" "Virginia" "VA" "Mathews" "37.4487" "-76.2766"
"9365" "23120" "Moseley" "Virginia" "VA" "Chesterfield" "37.426" "-77.7585"
"9366" "23122" "Naxera" "Virginia" "VA" "" "37.3404" "-76.4473"
"9367" "23123" "New Canton" "Virginia" "VA" "Buckingham" "37.6645" "-78.3112"
"9368" "23124" "New Kent" "Virginia" "VA" "New Kent" "37.553" "-77.0742"
"9369" "23125" "New Point" "Virginia" "VA" "Mathews" "37.3438" "-76.2878"
"9370" "23126" "Newtown" "Virginia" "VA" "King and Queen" "37.9226" "-77.1449"
"9371" "23127" "Norge" "Virginia" "VA" "James City" "37.3105" "-76.7468"
"9372" "23128" "North" "Virginia" "VA" "Mathews" "37.4401" "-76.4238"
"9373" "23129" "Oilville" "Virginia" "VA" "Goochland" "37.7011" "-77.7906"
"9374" "23130" "Onemo" "Virginia" "VA" "Mathews" "37.3985" "-76.2941"
"9375" "23131" "Ordinary" "Virginia" "VA" "Gloucester" "37.3122" "-76.5188"
"9376" "23137" "Plain View" "Virginia" "VA" "" "37.5048" "-76.7097"
"9377" "23138" "Port Haywood" "Virginia" "VA" "Mathews" "37.3556" "-76.2923"
"9378" "23139" "Powhatan" "Virginia" "VA" "Powhatan" "37.5564" "-77.8798"
"9379" "23140" "Providence Forge" "Virginia" "VA" "New Kent" "37.4259" "-77.0711"
"9380" "23141" "Quinton" "Virginia" "VA" "New Kent" "37.5185" "-77.1486"
"9381" "23146" "Rockville" "Virginia" "VA" "Hanover" "37.7337" "-77.7"
"9382" "23147" "Ruthville" "Virginia" "VA" "Charles City" "37.3796" "-77.0348"
"9383" "23148" "Saint Stephens Church" "Virginia" "VA" "King and Queen" "37.8479" "-77.055"
"9384" "23149" "Saluda" "Virginia" "VA" "Middlesex" "37.5949" "-76.5921"
"9385" "23150" "Sandston" "Virginia" "VA" "Henrico" "37.5157" "-77.2758"
"9386" "23153" "Sandy Hook" "Virginia" "VA" "Goochland" "37.7799" "-77.9405"
"9387" "23154" "Schley" "Virginia" "VA" "Gloucester" "37.4182" "-76.5084"
"9388" "23155" "Severn" "Virginia" "VA" "Gloucester" "37.4182" "-76.5084"
"9389" "23156" "Shacklefords" "Virginia" "VA" "King and Queen" "37.5213" "-76.7099"
"9390" "23160" "State Farm" "Virginia" "VA" "Goochland" "37.7338" "-77.8881"
"9391" "23161" "Stevensville" "Virginia" "VA" "King and Queen" "37.7146" "-76.9352"
"9392" "23162" "Studley" "Virginia" "VA" "Hanover" "37.7722" "-77.4526"
"9393" "23163" "Susan" "Virginia" "VA" "Mathews" "37.3508" "-76.3161"
"9394" "23168" "Toano" "Virginia" "VA" "James City" "37.3901" "-76.8253"
"9395" "23169" "Topping" "Virginia" "VA" "Middlesex" "37.6009" "-76.4575"
"9396" "23170" "Trevilians" "Virginia" "VA" "Louisa" "37.9408" "-77.997"
"9397" "23173" "University Of Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9398" "23175" "Urbanna" "Virginia" "VA" "Middlesex" "37.6356" "-76.5918"
"9399" "23176" "Wake" "Virginia" "VA" "Middlesex" "37.5681" "-76.4323"
"9400" "23177" "Walkerton" "Virginia" "VA" "King and Queen" "37.7554" "-77.0185"
"9401" "23178" "Ware Neck" "Virginia" "VA" "Gloucester" "37.4004" "-76.4529"
"9402" "23179" "Warner" "Virginia" "VA" "" "37.6514" "-76.6469"
"9403" "23180" "Water View" "Virginia" "VA" "Middlesex" "37.7105" "-76.6227"
"9404" "23181" "West Point" "Virginia" "VA" "King William" "37.5556" "-76.8237"
"9405" "23183" "White Marsh" "Virginia" "VA" "Gloucester" "37.3632" "-76.5325"
"9406" "23184" "Wicomico" "Virginia" "VA" "Gloucester" "37.3221" "-76.5318"
"9407" "23185" "Williamsburg" "Virginia" "VA" "James City" "37.2732" "-76.7324"
"9408" "23186" "Williamsburg" "Virginia" "VA" "Williamsburg (city)" "37.3105" "-76.7468"
"9409" "23187" "Williamsburg" "Virginia" "VA" "Williamsburg (city)" "37.3105" "-76.7468"
"9410" "23188" "Williamsburg" "Virginia" "VA" "James City" "37.3178" "-76.7634"
"9411" "23190" "Woods Cross Roads" "Virginia" "VA" "Gloucester" "37.482" "-76.6362"
"9412" "23191" "Zanoni" "Virginia" "VA" "Gloucester" "37.4182" "-76.5084"
"9413" "23192" "Montpelier" "Virginia" "VA" "Hanover" "37.8177" "-77.6924"
"9414" "23201" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9415" "23202" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9416" "23203" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9417" "23204" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9418" "23205" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9419" "23206" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9420" "23207" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9421" "23208" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9422" "23209" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9423" "23210" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9424" "23211" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9425" "23212" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9426" "23213" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9427" "23214" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9428" "23215" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9429" "23216" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9430" "23217" "Richmond" "Virginia" "VA" "" "37.5593" "-77.4471"
"9431" "23218" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9432" "23219" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5463" "-77.4378"
"9433" "23220" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5498" "-77.4588"
"9434" "23221" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5583" "-77.4845"
"9435" "23222" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5748" "-77.4267"
"9436" "23223" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5477" "-77.3948"
"9437" "23224" "Richmond" "Virginia" "VA" "Richmond (city)" "37.4955" "-77.471"
"9438" "23225" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5158" "-77.5047"
"9439" "23226" "Richmond" "Virginia" "VA" "Henrico" "37.5825" "-77.5197"
"9440" "23227" "Richmond" "Virginia" "VA" "Henrico" "37.6247" "-77.4351"
"9441" "23228" "Richmond" "Virginia" "VA" "Henrico" "37.625" "-77.4959"
"9442" "23229" "Richmond" "Virginia" "VA" "Henrico" "37.5957" "-77.5704"
"9443" "23230" "Richmond" "Virginia" "VA" "Henrico" "37.5921" "-77.4952"
"9444" "23231" "Richmond" "Virginia" "VA" "Henrico" "37.4915" "-77.368"
"9445" "23232" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5202" "-77.4084"
"9446" "23233" "Richmond" "Virginia" "VA" "Henrico" "37.6455" "-77.6266"
"9447" "23234" "Richmond" "Virginia" "VA" "Chesterfield" "37.4373" "-77.4788"
"9448" "23235" "Richmond" "Virginia" "VA" "Chesterfield" "37.5133" "-77.5646"
"9449" "23236" "Richmond" "Virginia" "VA" "Chesterfield" "37.4782" "-77.5854"
"9450" "23237" "Richmond" "Virginia" "VA" "Chesterfield" "37.4011" "-77.4615"
"9451" "23238" "Richmond" "Virginia" "VA" "Goochland" "37.5974" "-77.6463"
"9452" "23240" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9453" "23241" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9454" "23242" "Richmond" "Virginia" "VA" "Henrico" "37.5313" "-77.4161"
"9455" "23249" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9456" "23250" "Richmond" "Virginia" "VA" "Henrico" "37.5075" "-77.3329"
"9457" "23255" "Richmond" "Virginia" "VA" "Henrico" "37.5313" "-77.4161"
"9458" "23260" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9459" "23261" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9460" "23266" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5679" "-77.5283"
"9461" "23269" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9462" "23270" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9463" "23272" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9464" "23273" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9465" "23274" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9466" "23275" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9467" "23276" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9468" "23277" "Richmond" "Virginia" "VA" "" "37.5535" "-77.4604"
"9469" "23278" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9470" "23279" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9471" "23280" "Richmond" "Virginia" "VA" "Henrico" "37.6376" "-77.4684"
"9472" "23282" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9473" "23284" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5494" "-77.4512"
"9474" "23285" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9475" "23286" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9476" "23288" "Richmond" "Virginia" "VA" "Henrico" "37.5313" "-77.4161"
"9477" "23289" "Richmond" "Virginia" "VA" "Henrico" "37.5313" "-77.4161"
"9478" "23290" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9479" "23291" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9480" "23292" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9481" "23293" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5242" "-77.4932"
"9482" "23294" "Richmond" "Virginia" "VA" "Henrico" "37.6329" "-77.5451"
"9483" "23295" "Richmond" "Virginia" "VA" "" "37.5532" "-77.4621"
"9484" "23297" "Richmond" "Virginia" "VA" "Chesterfield" "37.3897" "-77.5613"
"9485" "23298" "Richmond" "Virginia" "VA" "Richmond (city)" "37.5406" "-77.4316"
"9486" "23301" "Accomac" "Virginia" "VA" "Accomack" "37.7159" "-75.6803"
"9487" "23302" "Assawoman" "Virginia" "VA" "Accomack" "37.8658" "-75.5277"
"9488" "23303" "Atlantic" "Virginia" "VA" "Accomack" "37.9073" "-75.5089"
"9489" "23304" "Battery Park" "Virginia" "VA" "Isle of Wight" "36.9898" "-76.5723"
"9490" "23306" "Belle Haven" "Virginia" "VA" "Accomack" "37.5645" "-75.8694"
"9491" "23307" "Birdsnest" "Virginia" "VA" "Northampton" "37.4321" "-75.9043"
"9492" "23308" "Bloxom" "Virginia" "VA" "Accomack" "37.8273" "-75.6156"
"9493" "23310" "Cape Charles" "Virginia" "VA" "Northampton" "37.2799" "-75.9721"
"9494" "23313" "Capeville" "Virginia" "VA" "Northampton" "37.2019" "-75.9524"
"9495" "23314" "Carrollton" "Virginia" "VA" "Isle of Wight" "36.955" "-76.543"
"9496" "23315" "Carrsville" "Virginia" "VA" "Isle of Wight" "36.7454" "-76.8365"
"9497" "23316" "Cheriton" "Virginia" "VA" "Northampton" "37.2943" "-75.9619"
"9498" "23320" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.7352" "-76.2384"
"9499" "23321" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.8012" "-76.423"
"9500" "23322" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.6434" "-76.242"
"9501" "23323" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.7634" "-76.3397"
"9502" "23324" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.8056" "-76.2666"
"9503" "23325" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.814" "-76.2406"
"9504" "23326" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.777" "-76.2394"
"9505" "23327" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.7085" "-76.2785"
"9506" "23328" "Chesapeake" "Virginia" "VA" "Chesapeake (city)" "36.7085" "-76.2785"
"9507" "23336" "Chincoteague Island" "Virginia" "VA" "Accomack" "37.9487" "-75.4363"
"9508" "23337" "Wallops Island" "Virginia" "VA" "Accomack" "37.9186" "-75.4905"
"9509" "23341" "Craddockville" "Virginia" "VA" "Accomack" "37.5773" "-75.8646"
"9510" "23345" "Davis Wharf" "Virginia" "VA" "Accomack" "37.7382" "-75.7014"
"9511" "23347" "Eastville" "Virginia" "VA" "Northampton" "37.3561" "-75.9649"
"9512" "23350" "Exmore" "Virginia" "VA" "Northampton" "37.5117" "-75.8526"
"9513" "23354" "Franktown" "Virginia" "VA" "Northampton" "37.4588" "-75.9007"
"9514" "23356" "Greenbackville" "Virginia" "VA" "Accomack" "38.0064" "-75.4029"
"9515" "23357" "Greenbush" "Virginia" "VA" "Accomack" "37.7681" "-75.6664"
"9516" "23358" "Hacksneck" "Virginia" "VA" "Accomack" "37.6393" "-75.865"
"9517" "23359" "Hallwood" "Virginia" "VA" "Accomack" "37.8837" "-75.6041"
"9518" "23389" "Harborton" "Virginia" "VA" "Accomack" "37.6562" "-75.8488"
"9519" "23395" "Horntown" "Virginia" "VA" "Accomack" "37.9699" "-75.4716"
"9520" "23396" "Oak Hall" "Virginia" "VA" "Accomack" "37.9237" "-75.5551"
"9521" "23397" "Isle Of Wight" "Virginia" "VA" "Isle of Wight" "36.8989" "-76.6877"
"9522" "23398" "Jamesville" "Virginia" "VA" "Northampton" "37.5343" "-75.8771"
"9523" "23399" "Jenkins Bridge" "Virginia" "VA" "Accomack" "37.9162" "-75.6168"
"9524" "23401" "Keller" "Virginia" "VA" "Accomack" "37.5966" "-75.7893"
"9525" "23403" "Lee Mont" "Virginia" "VA" "" "37.7786" "-75.6811"
"9526" "23404" "Locustville" "Virginia" "VA" "Accomack" "37.6534" "-75.6735"
"9527" "23405" "Machipongo" "Virginia" "VA" "Northampton" "37.4014" "-75.9082"
"9528" "23407" "Mappsville" "Virginia" "VA" "Accomack" "37.8389" "-75.5634"
"9529" "23408" "Marionville" "Virginia" "VA" "Northampton" "37.4556" "-75.8473"
"9530" "23409" "Mears" "Virginia" "VA" "Accomack" "37.8692" "-75.6354"
"9531" "23410" "Melfa" "Virginia" "VA" "Accomack" "37.6407" "-75.7454"
"9532" "23412" "Modest Town" "Virginia" "VA" "Accomack" "37.7904" "-75.6035"
"9533" "23413" "Nassawadox" "Virginia" "VA" "Northampton" "37.4728" "-75.858"
"9534" "23414" "Nelsonia" "Virginia" "VA" "Accomack" "37.8169" "-75.5832"
"9535" "23415" "New Church" "Virginia" "VA" "Accomack" "37.9525" "-75.5112"
"9536" "23416" "Oak Hall" "Virginia" "VA" "Accomack" "37.9229" "-75.5386"
"9537" "23417" "Onancock" "Virginia" "VA" "Accomack" "37.7102" "-75.7528"
"9538" "23418" "Onley" "Virginia" "VA" "Accomack" "37.6704" "-75.6992"
"9539" "23419" "Oyster" "Virginia" "VA" "Northampton" "37.3074" "-75.9269"
"9540" "23420" "Painter" "Virginia" "VA" "Accomack" "37.5828" "-75.8066"
"9541" "23421" "Parksley" "Virginia" "VA" "Accomack" "37.7744" "-75.6386"
"9542" "23422" "Pungoteague" "Virginia" "VA" "Accomack" "37.6162" "-75.7915"
"9543" "23423" "Quinby" "Virginia" "VA" "Accomack" "37.5423" "-75.7412"
"9544" "23424" "Rescue" "Virginia" "VA" "Isle of Wight" "36.9969" "-76.5645"
"9545" "23426" "Sanford" "Virginia" "VA" "Accomack" "37.9229" "-75.6781"
"9546" "23427" "Saxis" "Virginia" "VA" "Accomack" "37.9264" "-75.722"
"9547" "23429" "Seaview" "Virginia" "VA" "Northampton" "37.2711" "-75.9536"
"9548" "23430" "Smithfield" "Virginia" "VA" "Isle of Wight" "36.9811" "-76.6368"
"9549" "23431" "Smithfield" "Virginia" "VA" "Isle of Wight" "36.8989" "-76.6877"
"9550" "23432" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.8668" "-76.5598"
"9551" "23433" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.909" "-76.4929"
"9552" "23434" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.7304" "-76.5931"
"9553" "23435" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.8544" "-76.4664"
"9554" "23436" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.8926" "-76.5142"
"9555" "23437" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.6526" "-76.792"
"9556" "23438" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.5913" "-76.6871"
"9557" "23439" "Suffolk" "Virginia" "VA" "Suffolk (city)" "36.7461" "-76.6653"
"9558" "23440" "Tangier" "Virginia" "VA" "Accomack" "37.8245" "-75.993"
"9559" "23441" "Tasley" "Virginia" "VA" "Accomack" "37.7323" "-75.6773"
"9560" "23442" "Temperanceville" "Virginia" "VA" "Accomack" "37.8954" "-75.5528"
